class_id,module,activity,title,programmes,n_programmes,year_level,size_estimate,size_basis,current_day,current_start,current_end,duration_min,current_room,current_room_type,current_room_capacity,n_current_rooms,is_multi_room,weeks,n_weeks,is_teaching,is_block_teaching,recommend_offsite,linked_group,group_order,n_candidate_rooms,candidate_rooms,n_cannot_share_time,cannot_share_time_modules,cannot_share_day_modules
1515,LAW313,SEM,LAW313/S2/SEM Group 6 LAW W POL+IS,LLB Hons Law HLA PT (8858) Y3; LLB Hons Law PT (8310) Y4; LLB Hons Law PT (8310) Y3; LLB Hons Law FT (8216) Y2; LLB Hons Law w Criminology PT (8395) Y2; LLB Hons Law w Criminology PT (8395) Y1; LLB Hons Law wPolitandIntStds FT (8404) Y2; LLB Hons Law w Criminology FT (8278) Y2; LLB Hons Law Grad Entry FT (8784) Y2; BSc Hons Accting and Law FT (8240) Y2; LLB Hons Law Grad Entry PT (8785) Y5; LLB Hons Law Grad Entry PT (8785) Y4; LLB Hons Law Grad Entry PT (8785) Y2; LLB Hons Law Grad Entry PT (8785) Y3; LLB Hons Law w PolandIntStds PT (8522) Y4; LLB Hons Law w PolandIntStds PT (8522) Y3; LLB Hons Law w PolandIntStds PT (8522) Y2; LLB Hons Law w PolandIntStds PT (8522) Y1; Incoming Exchange Stds AHSS FT (7790) Y1,19,3,50,room_capacity_proxy,Wed,13:15,16:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,"2,3,4,5,6,7,9,12,13,14",10,1,0,0,LAW313@Wed,2,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),37,AAD331; AAD333; ART306; ART309; CMM315; CMM318; CMM322; CMM349; CMM354; CMM374; CMM375; CMM386; DES318; DES333; DES336; DES348; DES349; LAW311; LAW313; LAW322; LAW334; LAW543; LAW560; PHT307; PHT308; POL320; POL331; PUP310; PUP357; SOC308; SOC324; TDF303; TDF304; UXD303; UXD304; VIC315; VIC316,AAD331; AAD333; ART306; ART309; CMM315; CMM318; CMM322; CMM349; CMM354; CMM374; CMM375; CMM386; DES318; DES333; DES336; DES348; DES349; LAW311; LAW322; LAW334; PHT307; PHT308; POL320; POL331; PUP310; PUP357; SOC308; SOC324; TDF303; TDF304; UXD303; UXD304; VIC315; VIC316
1516,,OTH,260204/Cara Brennan,,0,?,50,room_capacity_proxy,Wed,12:15,13:15,60,BC-07-313 (50) MOOT COURT,general,50,1,0,2,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1517,,OTH,z Law Event,,0,?,50,room_capacity_proxy,Wed,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,"2,4,8,12,14",5,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1518,LAW313,SEM,LAW313/S2/SEM Group 7,LLB Hons Law HLA PT (8858) Y3; LLB Hons Law PT (8310) Y4; LLB Hons Law PT (8310) Y3; LLB Hons Law FT (8216) Y2; LLB Hons Law w Criminology PT (8395) Y2; LLB Hons Law w Criminology PT (8395) Y1; LLB Hons Law wPolitandIntStds FT (8404) Y2; LLB Hons Law w Criminology FT (8278) Y2; LLB Hons Law Grad Entry FT (8784) Y2; BSc Hons Accting and Law FT (8240) Y2; LLB Hons Law Grad Entry PT (8785) Y5; LLB Hons Law Grad Entry PT (8785) Y4; LLB Hons Law Grad Entry PT (8785) Y2; LLB Hons Law Grad Entry PT (8785) Y3; LLB Hons Law w PolandIntStds PT (8522) Y4; LLB Hons Law w PolandIntStds PT (8522) Y3; LLB Hons Law w PolandIntStds PT (8522) Y2; LLB Hons Law w PolandIntStds PT (8522) Y1; Incoming Exchange Stds AHSS FT (7790) Y1,19,3,50,room_capacity_proxy,Thu,10:15,11:15,60,BC-07-313 (50) MOOT COURT,general,50,1,0,"2,3,4,5,6,7,12,13,14",9,1,0,0,LAW313@Thu,1,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),34,AAD331; AAD333; ART306; ART309; CMM315; CMM318; CMM322; CMM354; CMM374; CMM375; CMM386; DES318; DES333; DES336; DES348; DES349; LAW311; LAW313; LAW322; LAW334; LAW543; LAW560; PHT307; PHT308; POL320; POL331; PUP310; PUP357; SOC308; SOC324; TDF303; TDF304; UXD304; VIC316,AAD331; AAD333; ART306; ART309; CMM315; CMM318; CMM322; CMM349; CMM354; CMM374; CMM375; CMM386; DES318; DES333; DES336; DES348; DES349; LAW311; LAW322; LAW334; PHT307; PHT308; POL320; POL331; PUP310; PUP357; SOC308; SOC324; TDF303; TDF304; UXD303; UXD304; VIC315; VIC316
1519,LAW313,SEM,"LAW313/S2/SEM Group 4, 8 and 9 ACC W LAW + GRAD ENT + HLA +P",LLB Hons Law HLA PT (8858) Y3; LLB Hons Law PT (8310) Y4; LLB Hons Law PT (8310) Y3; LLB Hons Law FT (8216) Y2; LLB Hons Law w Criminology PT (8395) Y2; LLB Hons Law w Criminology PT (8395) Y1; LLB Hons Law wPolitandIntStds FT (8404) Y2; LLB Hons Law w Criminology FT (8278) Y2; LLB Hons Law Grad Entry FT (8784) Y2; BSc Hons Accting and Law FT (8240) Y2; LLB Hons Law Grad Entry PT (8785) Y5; LLB Hons Law Grad Entry PT (8785) Y4; LLB Hons Law Grad Entry PT (8785) Y2; LLB Hons Law Grad Entry PT (8785) Y3; LLB Hons Law w PolandIntStds PT (8522) Y4; LLB Hons Law w PolandIntStds PT (8522) Y3; LLB Hons Law w PolandIntStds PT (8522) Y2; LLB Hons Law w PolandIntStds PT (8522) Y1; Incoming Exchange Stds AHSS FT (7790) Y1,19,3,50,room_capacity_proxy,Thu,12:15,13:15,60,BC-07-313 (50) MOOT COURT,general,50,1,0,"2,3,4,5,6,7,12,13,14",9,1,0,0,LAW313@Thu,2,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),35,AAD331; AAD333; ART306; ART309; CMM315; CMM318; CMM322; CMM354; CMM374; CMM375; CMM386; DES318; DES333; DES336; DES348; DES349; LAW311; LAW313; LAW322; LAW334; LAW543; LAW560; PHT307; PHT308; POL320; POL331; PUP310; PUP357; SOC308; SOC324; TDF303; TDF304; UXD304; VIC315; VIC316,AAD331; AAD333; ART306; ART309; CMM315; CMM318; CMM322; CMM349; CMM354; CMM374; CMM375; CMM386; DES318; DES333; DES336; DES348; DES349; LAW311; LAW322; LAW334; PHT307; PHT308; POL320; POL331; PUP310; PUP357; SOC308; SOC324; TDF303; TDF304; UXD303; UXD304; VIC315; VIC316
1520,LAW506,SEM,LAW506/S2/SEM 1,LLB Hons Law Grad Entry FT (8784) Y3; BSc Hons Accting and Law FT (8240) Y5; BSc Hons Accting and Law FT (8240) Y4; LLB Hons Law PT (8310) Y5; LLB Hons Law w Criminology PT (8395) Y2; LLB Hons Law w Criminology PT (8395) Y1; LLB Hons Law wPolitandIntStds FT (8404) Y3; LLB Hons Law FT (8216) Y3; LLB Hons Law w Criminology FT (8278) Y3; LLB Hons Law Grad Entry PT (8785) Y5; LLB Hons Law Grad Entry PT (8785) Y4; LLB Hons Law Grad Entry PT (8785) Y3; LLB Hons Law w PolandIntStds PT (8522) Y5; LLB Hons Law w PolandIntStds PT (8522) Y4; LLB Hons Law w PolandIntStds PT (8522) Y3; LLB Hons Law w PolandIntStds PT (8522) Y2; LLB Hons Law w PolandIntStds PT (8522) Y1; Incoming Exchange Stds AHSS FT (7790) Y1,18,5,50,room_capacity_proxy,Thu,11:15,12:15,60,BC-07-313 (50) MOOT COURT,general,50,1,0,"2,3,4,5,6,7,8,9,12,13,14",11,1,0,0,LAW506@Thu,2,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),27,ACF516; ACF520; ACF528; ACF571; CMM521; CMM526; CMM529; CMM533; CMM547; CMM549; CMM553; CMM560; LAW334; LAW502; LAW506; LAW515; LAW516; LAW543; LAW550; LAW560; LAW562; POL506; POL520; PUP531; PUP553; SOC506; SOC511,ACF516; ACF520; ACF528; ACF571; CMM521; CMM526; CMM529; CMM533; CMM547; CMM549; CMM553; CMM560; LAW502; LAW515; LAW516; LAW543; LAW550; LAW560; LAW562; POL506; POL520; PUP531; PUP553; SOC506; SOC511
1521,LAW506,SEM,LAW506/S2/SEM 2,LLB Hons Law Grad Entry FT (8784) Y3; BSc Hons Accting and Law FT (8240) Y5; BSc Hons Accting and Law FT (8240) Y4; LLB Hons Law PT (8310) Y5; LLB Hons Law w Criminology PT (8395) Y2; LLB Hons Law w Criminology PT (8395) Y1; LLB Hons Law wPolitandIntStds FT (8404) Y3; LLB Hons Law FT (8216) Y3; LLB Hons Law w Criminology FT (8278) Y3; LLB Hons Law Grad Entry PT (8785) Y5; LLB Hons Law Grad Entry PT (8785) Y4; LLB Hons Law Grad Entry PT (8785) Y3; LLB Hons Law w PolandIntStds PT (8522) Y5; LLB Hons Law w PolandIntStds PT (8522) Y4; LLB Hons Law w PolandIntStds PT (8522) Y3; LLB Hons Law w PolandIntStds PT (8522) Y2; LLB Hons Law w PolandIntStds PT (8522) Y1; Incoming Exchange Stds AHSS FT (7790) Y1,18,5,50,room_capacity_proxy,Thu,13:15,15:15,120,BC-07-313 (50) MOOT COURT,general,50,1,0,"2,3,4,5,6,7,8,9,12,13,14",11,1,0,0,LAW506@Thu,3,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),27,ACF516; ACF520; ACF528; ACF571; CMM521; CMM526; CMM529; CMM533; CMM547; CMM549; CMM553; CMM560; LAW334; LAW502; LAW506; LAW515; LAW516; LAW543; LAW550; LAW560; LAW562; POL506; POL520; PUP531; PUP553; SOC506; SOC511,ACF516; ACF520; ACF528; ACF571; CMM521; CMM526; CMM529; CMM533; CMM547; CMM549; CMM553; CMM560; LAW502; LAW515; LAW516; LAW543; LAW550; LAW560; LAW562; POL506; POL520; PUP531; PUP553; SOC506; SOC511
1522,LAW334,SEM,LAW334/S2/SEM Group C,LLB Hons Law HLA PT (8858) Y3; BSc Hons Accting and Law FT (8240) Y3; LLB Hons Law PT (8310) Y4; LLB Hons Law PT (8310) Y3; LLB Hons Law FT (8216) Y2; LLB Hons Law w PolandIntStds PT (8522) Y1; Incoming Exchange Stds AHSS FT (7790) Y1,7,3,50,room_capacity_proxy,Thu,16:15,17:15,60,BC-07-313 (50) MOOT COURT,general,50,1,0,"2,3,4,5,6,7,9,12,13,14",10,1,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),35,AAD331; AAD333; ACF306; ART306; ART309; CMM315; CMM318; CMM322; CMM349; CMM354; CMM374; CMM375; CMM386; DES318; DES333; DES336; DES348; DES349; LAW311; LAW313; LAW322; LAW334; LAW506; PHT307; PHT308; POL320; POL331; SOC308; SOC324; TDF303; TDF304; UXD303; UXD304; VIC315; VIC316,AAD331; AAD333; ACF306; ART306; ART309; CMM315; CMM318; CMM322; CMM349; CMM354; CMM374; CMM375; CMM386; DES318; DES333; DES336; DES348; DES349; LAW311; LAW313; LAW322; PHT307; PHT308; POL320; POL331; SOC308; SOC324; TDF303; TDF304; UXD303; UXD304; VIC315; VIC316
1523,,BK,260209/BK/ Moot Court Board 2,,0,?,50,room_capacity_proxy,Mon,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,3,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1524,,BK,260209/BK/ Moot Court Board 2,,0,?,50,room_capacity_proxy,Tue,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,3,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1525,,BK,260209/BK/ Moot Court Board 2,,0,?,50,room_capacity_proxy,Wed,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,3,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1526,,BK,260209/BK/ Moot Court Board 2,,0,?,50,room_capacity_proxy,Thu,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,3,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1527,,BK,260213/BK/ Rhonda Black,,0,?,50,room_capacity_proxy,Fri,10:15,13:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,3,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1528,,BK,260209/BK/ Moot Court Board 2,,0,?,50,room_capacity_proxy,Fri,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,3,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1529,,BK,260216/BK/ Moot Court Board 2,,0,?,50,room_capacity_proxy,Mon,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,4,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1530,,BK,260216/BK/ Moot Court Board 2,,0,?,50,room_capacity_proxy,Tue,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,4,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1531,,BK,260216/BK/ Moot Court Board 2,,0,?,50,room_capacity_proxy,Thu,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,4,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1532,,BK,260216/BK/ Moot Court Board 2,,0,?,50,room_capacity_proxy,Fri,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,4,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1533,,BK,260224/BK/V McCullough,,0,?,50,room_capacity_proxy,Tue,13:15,15:15,120,BC-07-313 (50) MOOT COURT,general,50,1,0,5,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1534,,BK,260224/BK/Debate society,,0,?,50,room_capacity_proxy,Tue,18:15,20:15,120,BC-07-313 (50) MOOT COURT,general,50,1,0,5,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1535,,BK,260302/BK/ Moot Court Board 3,,0,?,50,room_capacity_proxy,Mon,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,6,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1536,,BK,260302/BK/ Moot Court Board 3,,0,?,50,room_capacity_proxy,Tue,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,6,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
1537,,BK,260302/BK/ Moot Court Board 3,,0,?,50,room_capacity_proxy,Wed,17:15,20:15,180,BC-07-313 (50) MOOT COURT,general,50,1,0,6,1,0,0,0,,,26,BA-00-021 (50); BA-00-035 (50); BC-00-306 (50); BC-00-307 (96) (Lecture Theatre 3); BC-02-308 (158); BC-03-102 (66); BC-03-115. (90); BC-03-115A (90); BC-03-123. (60); BC-03-123A (70); BC-03-125 (72); BC-03-206 (60); BC-03-206A (70); BC-03-213 (64); BC-07-313 (50) MOOT COURT; BC-08-104 / 104A (150); BD-00-011 (60); BD-00-011A (60); BD-01-006 (100); BD-01-014 (160); BD-01-016 (56); BD-02-008 (58) (Orpheus); BD-02-009 (58) (Metropole); BD-02-033 (68); BD-03-002 (56); BD-03-006 (54),0,,
