class_id_a,module_a,class_id_b,module_b
1137,ENE521,1945,SUR511
1137,ENE521,1587,ARC521
1137,ENE521,1226,ARC521
1137,ENE521,1751,CIV529
1137,ENE521,892,ENE522
1177,ENH524,1280,SUR503
1177,ENH524,1281,SUR503
1177,ENH524,1921,SUR511
1177,ENH524,1677,SUR511
1177,ENH524,1945,SUR511
1177,ENH524,1819,ENH530
1177,ENH524,1587,ARC521
1177,ENH524,1467,ENE521
1177,ENH524,1226,ARC521
1177,ENH524,1102,ENH531
1177,ENH524,1751,CIV529
1177,ENH524,739,ENH530
1177,ENH524,762,ENH531
1226,ARC521,1280,SUR503
1226,ARC521,1281,SUR503
1226,ARC521,1921,SUR511
1226,ARC521,1677,SUR511
1226,ARC521,1945,SUR511
1226,ARC521,1467,ENE521
1226,ARC521,1751,CIV529
1280,SUR503,1921,SUR511
1280,SUR503,1677,SUR511
1280,SUR503,1945,SUR511
1280,SUR503,1970,SUR536
1280,SUR503,1751,CIV529
1280,SUR503,1772,SUR501
1281,SUR503,1921,SUR511
1281,SUR503,1677,SUR511
1281,SUR503,1945,SUR511
1281,SUR503,1467,ENE521
1281,SUR503,1751,CIV529
1281,SUR503,1772,SUR501
1467,ENE521,1921,SUR511
1467,ENE521,1677,SUR511
1467,ENE521,1945,SUR511
1467,ENE521,1064,ENE530
1467,ENE521,1751,CIV529
1467,ENE521,892,ENE522
1467,ENE521,253,ENE530
1587,ARC521,1921,SUR511
1587,ARC521,1677,SUR511
1587,ARC521,1945,SUR511
1587,ARC521,1751,CIV529
1677,SUR511,642,BEN511
1677,SUR511,1284,SUR536
1677,SUR511,643,BEN511
1677,SUR511,1283,BEN511
1677,SUR511,1287,BEN511
1677,SUR511,1288,BEN511
1677,SUR511,1291,BEN511
1677,SUR511,160,BEN511
1677,SUR511,1582,SUR509
1677,SUR511,1970,SUR536
1677,SUR511,1588,SUR509
1677,SUR511,1209,SUR509
1677,SUR511,1751,CIV529
1677,SUR511,233,BEN511
1677,SUR511,234,BEN511
1751,CIV529,1921,SUR511
1751,CIV529,644,BLD534
1751,CIV529,1945,SUR511
1751,CIV529,1053,CIV532
1751,CIV529,1852,CIV520
1751,CIV529,1725,BLD534
1751,CIV529,1899,TRA509
1921,SUR511,642,BEN511
1921,SUR511,1284,SUR536
1921,SUR511,643,BEN511
1921,SUR511,1283,BEN511
1921,SUR511,1287,BEN511
1921,SUR511,1288,BEN511
1921,SUR511,1291,BEN511
1921,SUR511,160,BEN511
1921,SUR511,1582,SUR509
1921,SUR511,1970,SUR536
1921,SUR511,1588,SUR509
1921,SUR511,1209,SUR509
1921,SUR511,233,BEN511
1921,SUR511,234,BEN511
1945,SUR511,642,BEN511
1945,SUR511,1284,SUR536
1945,SUR511,643,BEN511
1945,SUR511,1283,BEN511
1945,SUR511,1287,BEN511
1945,SUR511,1288,BEN511
1945,SUR511,1291,BEN511
1945,SUR511,160,BEN511
1945,SUR511,1582,SUR509
1945,SUR511,1970,SUR536
1945,SUR511,1588,SUR509
1945,SUR511,1209,SUR509
1945,SUR511,233,BEN511
1945,SUR511,234,BEN511
7,SOP541,1924,SOP507
7,SOP541,1252,SOC511
7,SOP541,1101,PUP531
7,SOP541,1264,SOC511
7,SOP541,1138,PUP531
7,SOP541,1971,SOC506
7,SOP541,1139,PUP531
7,SOP541,1977,PUP553
1101,PUP531,129,CMM526
1101,PUP531,1924,SOP507
1101,PUP531,1686,CMM529
1101,PUP531,151,LAW502
1101,PUP531,1439,POL520
1101,PUP531,1200,CMM533
1101,PUP531,1201,CMM533
1101,PUP531,1971,SOC506
1101,PUP531,1977,PUP553
1101,PUP531,59,PUP510
1101,PUP531,828,CMM553
1101,PUP531,1086,LAW562
1101,PUP531,1856,CMM547
1101,PUP531,1857,CMM560
1101,PUP531,707,LAW506
1101,PUP531,68,LAW502
1101,PUP531,69,LAW502
1101,PUP531,708,LAW506
1101,PUP531,1109,POL506
1101,PUP531,600,LAW516
1101,PUP531,346,CMM521
1101,PUP531,607,SOC517
1101,PUP531,993,LAW550
1101,PUP531,994,LAW550
1101,PUP531,995,LAW550
1101,PUP531,1252,SOC511
1101,PUP531,1254,LAW515
1101,PUP531,1511,LAW560
1101,PUP531,1256,POL506
1101,PUP531,1512,LAW543
1101,PUP531,1768,CMM533
1101,PUP531,1773,CMM549
1101,PUP531,1520,LAW506
1101,PUP531,1521,LAW506
1101,PUP531,1264,SOC511
1101,PUP531,2036,POL520
1101,PUP531,887,LAW515
1101,PUP531,888,LAW515
1101,PUP531,890,LAW502
1101,PUP531,891,LAW502
1138,PUP531,129,CMM526
1138,PUP531,1924,SOP507
1138,PUP531,1686,CMM529
1138,PUP531,151,LAW502
1138,PUP531,1439,POL520
1138,PUP531,1200,CMM533
1138,PUP531,1201,CMM533
1138,PUP531,1971,SOC506
1138,PUP531,1977,PUP553
1138,PUP531,59,PUP510
1138,PUP531,828,CMM553
1138,PUP531,1086,LAW562
1138,PUP531,1856,CMM547
1138,PUP531,1857,CMM560
1138,PUP531,707,LAW506
1138,PUP531,68,LAW502
1138,PUP531,69,LAW502
1138,PUP531,1109,POL506
1138,PUP531,600,LAW516
1138,PUP531,346,CMM521
1138,PUP531,607,SOC517
1138,PUP531,993,LAW550
1138,PUP531,994,LAW550
1138,PUP531,995,LAW550
1138,PUP531,1252,SOC511
1138,PUP531,1254,LAW515
1138,PUP531,1511,LAW560
1138,PUP531,1256,POL506
1138,PUP531,1512,LAW543
1138,PUP531,1768,CMM533
1138,PUP531,1773,CMM549
1138,PUP531,1520,LAW506
1138,PUP531,1521,LAW506
1138,PUP531,1264,SOC511
1138,PUP531,2036,POL520
1138,PUP531,887,LAW515
1138,PUP531,888,LAW515
1138,PUP531,890,LAW502
1138,PUP531,891,LAW502
1139,PUP531,129,CMM526
1139,PUP531,1924,SOP507
1139,PUP531,1686,CMM529
1139,PUP531,151,LAW502
1139,PUP531,1439,POL520
1139,PUP531,1200,CMM533
1139,PUP531,1201,CMM533
1139,PUP531,1971,SOC506
1139,PUP531,1977,PUP553
1139,PUP531,59,PUP510
1139,PUP531,828,CMM553
1139,PUP531,1086,LAW562
1139,PUP531,1856,CMM547
1139,PUP531,1857,CMM560
1139,PUP531,707,LAW506
1139,PUP531,68,LAW502
1139,PUP531,69,LAW502
1139,PUP531,1109,POL506
1139,PUP531,600,LAW516
1139,PUP531,346,CMM521
1139,PUP531,607,SOC517
1139,PUP531,993,LAW550
1139,PUP531,994,LAW550
1139,PUP531,995,LAW550
1139,PUP531,1252,SOC511
1139,PUP531,1254,LAW515
1139,PUP531,1511,LAW560
1139,PUP531,1256,POL506
1139,PUP531,1512,LAW543
1139,PUP531,1768,CMM533
1139,PUP531,1773,CMM549
1139,PUP531,1520,LAW506
1139,PUP531,1521,LAW506
1139,PUP531,1264,SOC511
1139,PUP531,2036,POL520
1139,PUP531,887,LAW515
1139,PUP531,888,LAW515
1139,PUP531,890,LAW502
1139,PUP531,891,LAW502
1924,SOP507,1252,SOC511
1924,SOP507,1256,POL506
1924,SOP507,1264,SOC511
1924,SOP507,1971,SOC506
1924,SOP507,1109,POL506
1924,SOP507,2036,POL520
1924,SOP507,1977,PUP553
1924,SOP507,59,PUP510
1924,SOP507,1439,POL520
1971,SOC506,129,CMM526
1971,SOC506,1686,CMM529
1971,SOC506,151,LAW502
1971,SOC506,1439,POL520
1971,SOC506,1200,CMM533
1971,SOC506,1201,CMM533
1971,SOC506,1977,PUP553
1971,SOC506,828,CMM553
1971,SOC506,1856,CMM547
1971,SOC506,1857,CMM560
1971,SOC506,707,LAW506
1971,SOC506,68,LAW502
1971,SOC506,69,LAW502
1971,SOC506,708,LAW506
1971,SOC506,1109,POL506
1971,SOC506,600,LAW516
1971,SOC506,346,CMM521
1971,SOC506,607,SOC517
1971,SOC506,993,LAW550
1971,SOC506,994,LAW550
1971,SOC506,995,LAW550
1971,SOC506,1252,SOC511
1971,SOC506,1256,POL506
1971,SOC506,1512,LAW543
1971,SOC506,1768,CMM533
1971,SOC506,1773,CMM549
1971,SOC506,1264,SOC511
1971,SOC506,1520,LAW506
1971,SOC506,1521,LAW506
1971,SOC506,2036,POL520
1971,SOC506,890,LAW502
1971,SOC506,891,LAW502
1977,PUP553,151,LAW502
1977,PUP553,1439,POL520
1977,PUP553,59,PUP510
1977,PUP553,1086,LAW562
1977,PUP553,707,LAW506
1977,PUP553,68,LAW502
1977,PUP553,69,LAW502
1977,PUP553,708,LAW506
1977,PUP553,1109,POL506
1977,PUP553,600,LAW516
1977,PUP553,607,SOC517
1977,PUP553,993,LAW550
1977,PUP553,994,LAW550
1977,PUP553,995,LAW550
1977,PUP553,1252,SOC511
1977,PUP553,1254,LAW515
1977,PUP553,1511,LAW560
1977,PUP553,1256,POL506
1977,PUP553,1512,LAW543
1977,PUP553,1520,LAW506
1977,PUP553,1521,LAW506
1977,PUP553,1264,SOC511
1977,PUP553,2036,POL520
1977,PUP553,887,LAW515
1977,PUP553,888,LAW515
1977,PUP553,890,LAW502
1977,PUP553,891,LAW502
1252,SOC511,129,CMM526
1252,SOC511,1686,CMM529
1252,SOC511,151,LAW502
1252,SOC511,1439,POL520
1252,SOC511,1200,CMM533
1252,SOC511,1201,CMM533
1252,SOC511,828,CMM553
1252,SOC511,1856,CMM547
1252,SOC511,1857,CMM560
1252,SOC511,707,LAW506
1252,SOC511,68,LAW502
1252,SOC511,69,LAW502
1252,SOC511,708,LAW506
1252,SOC511,1109,POL506
1252,SOC511,600,LAW516
1252,SOC511,346,CMM521
1252,SOC511,607,SOC517
1252,SOC511,993,LAW550
1252,SOC511,994,LAW550
1252,SOC511,995,LAW550
1252,SOC511,1256,POL506
1252,SOC511,1512,LAW543
1252,SOC511,1768,CMM533
1252,SOC511,1773,CMM549
1252,SOC511,1520,LAW506
1252,SOC511,1521,LAW506
1252,SOC511,2036,POL520
1252,SOC511,890,LAW502
1252,SOC511,891,LAW502
1264,SOC511,129,CMM526
1264,SOC511,1686,CMM529
1264,SOC511,151,LAW502
1264,SOC511,1439,POL520
1264,SOC511,1200,CMM533
1264,SOC511,1201,CMM533
1264,SOC511,828,CMM553
1264,SOC511,1856,CMM547
1264,SOC511,1857,CMM560
1264,SOC511,707,LAW506
1264,SOC511,68,LAW502
1264,SOC511,69,LAW502
1264,SOC511,1109,POL506
1264,SOC511,600,LAW516
1264,SOC511,346,CMM521
1264,SOC511,607,SOC517
1264,SOC511,993,LAW550
1264,SOC511,994,LAW550
1264,SOC511,995,LAW550
1264,SOC511,1256,POL506
1264,SOC511,1512,LAW543
1264,SOC511,1768,CMM533
1264,SOC511,1773,CMM549
1264,SOC511,1520,LAW506
1264,SOC511,1521,LAW506
1264,SOC511,2036,POL520
1264,SOC511,890,LAW502
1264,SOC511,891,LAW502
8,CMM740,1008,CMM712
9,SLT701,24,SLT702
9,SLT701,25,SLT702
9,SLT701,241,SLT702
9,SLT701,240,SLT702
24,SLT702,226,SLT701
24,SLT702,227,SLT701
24,SLT702,225,SLT701
25,SLT702,226,SLT701
25,SLT702,227,SLT701
25,SLT702,225,SLT701
240,SLT702,226,SLT701
240,SLT702,227,SLT701
240,SLT702,225,SLT701
241,SLT702,226,SLT701
241,SLT702,227,SLT701
241,SLT702,225,SLT701
10,PUP714,393,SOP708
10,PUP714,11,AED703
10,PUP714,931,SOP708
11,AED703,931,SOP708
11,AED703,1796,PCS710
11,AED703,262,SOP715
11,AED703,584,SOP712
11,AED703,393,SOP708
393,SOP708,1796,PCS710
393,SOP708,262,SOP715
393,SOP708,584,SOP712
931,SOP708,1796,PCS710
931,SOP708,262,SOP715
931,SOP708,584,SOP712
262,SOP715,584,SOP712
12,ENE811,1176,CIV808
12,ENE811,1433,CIV807
12,ENE811,1434,ENE810
1176,CIV808,1433,CIV807
1176,CIV808,1434,ENE810
1433,CIV807,1434,ENE810
13,FIR806,16,FIR804
13,FIR806,97,FIR820
13,FIR806,96,FIR820
16,FIR804,96,FIR820
16,FIR804,97,FIR820
16,FIR804,650,FIR820
16,FIR804,14,FIR806
16,FIR804,1904,FIR806
14,FIR806,96,FIR820
1904,FIR806,97,FIR820
1904,FIR806,650,FIR820
17,BMG940,1089,BMG933
1089,BMG933,18,BMG940
1089,BMG933,19,BMG940
21,ENE323,546,ENE325
21,ENE323,100,BEN316
21,ENE323,709,BEN316
21,ENE323,1006,ENE327
21,ENE323,238,ENE327
21,ENE323,496,ENE327
21,ENE323,495,ENE327
21,ENE323,467,BEN316
21,ENE323,475,ARC326
21,ENE323,476,BEN316
21,ENE323,381,ARC326
238,ENE327,1926,COM397
238,ENE327,390,ENE323
238,ENE327,781,MEC358
238,ENE327,782,MEC358
238,ENE327,1941,ENH323
238,ENE327,1942,ENH323
238,ENE327,1566,CMP330
238,ENE327,1440,BEN315
238,ENE327,546,ENE325
238,ENE327,1188,SUR344
238,ENE327,1833,CMP301
238,ENE327,1834,BEN314
238,ENE327,681,CMP331
238,ENE327,937,CMP302
238,ENE327,1321,CMP330
238,ENE327,684,CMP302
238,ENE327,685,CMP302
238,ENE327,1323,COM397
238,ENE327,943,BEN315
238,ENE327,1324,COM397
238,ENE327,1326,CMP301
238,ENE327,1327,COM399
238,ENE327,1586,BEN314
238,ENE327,1979,EEE316
238,ENE327,1475,ENH323
238,ENE327,837,CMP331
238,ENE327,1863,SUR344
238,ENE327,1353,CMP329
238,ENE327,1356,CMP330
238,ENE327,1486,SUR344
238,ENE327,1233,BEN312
238,ENE327,979,EEE316
238,ENE327,341,BEN315
238,ENE327,597,CMP329
238,ENE327,598,CMP329
238,ENE327,606,ARC322
238,ENE327,736,MEC358
238,ENE327,738,MEC316
238,ENE327,1123,BEN315
238,ENE327,486,ARC328
238,ENE327,232,SUR335
238,ENE327,493,ARC328
238,ENE327,1389,MEC316
238,ENE327,1136,MEC358
238,ENE327,1782,COM399
238,ENE327,2038,COM399
238,ENE327,1273,EEE316
238,ENE327,380,EEE316
495,ENE327,1926,COM397
495,ENE327,390,ENE323
495,ENE327,781,MEC358
495,ENE327,782,MEC358
495,ENE327,22,ENE323
495,ENE327,1941,ENH323
495,ENE327,1942,ENH323
495,ENE327,1566,CMP330
495,ENE327,1440,BEN315
495,ENE327,546,ENE325
495,ENE327,1188,SUR344
495,ENE327,1833,CMP301
495,ENE327,1834,BEN314
495,ENE327,681,CMP331
495,ENE327,937,CMP302
495,ENE327,1321,CMP330
495,ENE327,684,CMP302
495,ENE327,685,CMP302
495,ENE327,1323,COM397
495,ENE327,943,BEN315
495,ENE327,1324,COM397
495,ENE327,1326,CMP301
495,ENE327,1327,COM399
495,ENE327,1586,BEN314
495,ENE327,1979,EEE316
495,ENE327,1475,ENH323
495,ENE327,1477,ENE323
495,ENE327,837,CMP331
495,ENE327,1863,SUR344
495,ENE327,1353,CMP329
495,ENE327,1356,CMP330
495,ENE327,1486,SUR344
495,ENE327,1233,BEN312
495,ENE327,979,EEE316
495,ENE327,341,BEN315
495,ENE327,597,CMP329
495,ENE327,598,CMP329
495,ENE327,606,ARC322
495,ENE327,736,MEC358
495,ENE327,738,MEC316
495,ENE327,1123,BEN315
495,ENE327,486,ARC328
495,ENE327,232,SUR335
495,ENE327,493,ARC328
495,ENE327,1389,MEC316
495,ENE327,1136,MEC358
495,ENE327,1141,MEC358
495,ENE327,1782,COM399
495,ENE327,2038,COM399
495,ENE327,761,ARC322
495,ENE327,1273,EEE316
495,ENE327,380,EEE316
496,ENE327,1926,COM397
496,ENE327,390,ENE323
496,ENE327,781,MEC358
496,ENE327,782,MEC358
496,ENE327,1941,ENH323
496,ENE327,1942,ENH323
496,ENE327,1566,CMP330
496,ENE327,1440,BEN315
496,ENE327,546,ENE325
496,ENE327,1188,SUR344
496,ENE327,1833,CMP301
496,ENE327,1834,BEN314
496,ENE327,681,CMP331
496,ENE327,937,CMP302
496,ENE327,1321,CMP330
496,ENE327,684,CMP302
496,ENE327,685,CMP302
496,ENE327,1323,COM397
496,ENE327,943,BEN315
496,ENE327,1324,COM397
496,ENE327,1326,CMP301
496,ENE327,1327,COM399
496,ENE327,1586,BEN314
496,ENE327,1979,EEE316
496,ENE327,1475,ENH323
496,ENE327,837,CMP331
496,ENE327,1353,CMP329
496,ENE327,1356,CMP330
496,ENE327,1486,SUR344
496,ENE327,979,EEE316
496,ENE327,597,CMP329
496,ENE327,598,CMP329
496,ENE327,606,ARC322
496,ENE327,736,MEC358
496,ENE327,738,MEC316
496,ENE327,1123,BEN315
496,ENE327,486,ARC328
496,ENE327,232,SUR335
496,ENE327,493,ARC328
496,ENE327,1389,MEC316
496,ENE327,1136,MEC358
496,ENE327,1782,COM399
496,ENE327,2038,COM399
496,ENE327,1273,EEE316
496,ENE327,380,EEE316
546,ENE325,1440,BEN315
546,ENE325,1123,BEN315
546,ENE325,1477,ENE323
546,ENE325,390,ENE323
546,ENE325,112,ENE323
546,ENE325,1006,ENE327
546,ENE325,943,BEN315
546,ENE325,22,ENE323
546,ENE325,341,BEN315
1006,ENE327,390,ENE323
1006,ENE327,1031,SUR344
1006,ENE327,136,CMP301
1006,ENE327,1030,BEN314
1006,ENE327,1926,COM397
1006,ENE327,781,MEC358
1006,ENE327,782,MEC358
1006,ENE327,22,ENE323
1006,ENE327,1941,ENH323
1006,ENE327,1942,ENH323
1006,ENE327,1566,CMP330
1006,ENE327,1440,BEN315
1006,ENE327,1188,SUR344
1006,ENE327,1833,CMP301
1006,ENE327,1834,BEN314
1006,ENE327,681,CMP331
1006,ENE327,937,CMP302
1006,ENE327,1321,CMP330
1006,ENE327,684,CMP302
1006,ENE327,685,CMP302
1006,ENE327,1323,COM397
1006,ENE327,943,BEN315
1006,ENE327,1324,COM397
1006,ENE327,1326,CMP301
1006,ENE327,1327,COM399
1006,ENE327,1586,BEN314
1006,ENE327,1590,ARC322
1006,ENE327,1979,EEE316
1006,ENE327,1475,ENH323
1006,ENE327,1477,ENE323
1006,ENE327,837,CMP331
1006,ENE327,1863,SUR344
1006,ENE327,1353,CMP329
1006,ENE327,1356,CMP330
1006,ENE327,1486,SUR344
1006,ENE327,1233,BEN312
1006,ENE327,979,EEE316
1006,ENE327,341,BEN315
1006,ENE327,597,CMP329
1006,ENE327,598,CMP329
1006,ENE327,606,ARC322
1006,ENE327,736,MEC358
1006,ENE327,738,MEC316
1006,ENE327,1123,BEN315
1006,ENE327,486,ARC328
1006,ENE327,232,SUR335
1006,ENE327,493,ARC328
1006,ENE327,1389,MEC316
1006,ENE327,112,ENE323
1006,ENE327,1136,MEC358
1006,ENE327,1141,MEC358
1006,ENE327,1782,COM399
1006,ENE327,2038,COM399
1006,ENE327,761,ARC322
1006,ENE327,1273,EEE316
1006,ENE327,380,EEE316
22,ENE323,100,BEN316
22,ENE323,709,BEN316
22,ENE323,467,BEN316
22,ENE323,951,ARC326
22,ENE323,476,BEN316
22,ENE323,381,ARC326
22,ENE323,478,ARC326
112,ENE323,100,BEN316
112,ENE323,709,BEN316
112,ENE323,721,BEN316
112,ENE323,467,BEN316
112,ENE323,476,BEN316
112,ENE323,381,ARC326
390,ENE323,100,BEN316
390,ENE323,709,BEN316
390,ENE323,467,BEN316
390,ENE323,475,ARC326
390,ENE323,476,BEN316
390,ENE323,381,ARC326
1477,ENE323,100,BEN316
1477,ENE323,709,BEN316
1477,ENE323,721,BEN316
1477,ENE323,467,BEN316
1477,ENE323,951,ARC326
1477,ENE323,476,BEN316
1477,ENE323,381,ARC326
1477,ENE323,478,ARC326
381,ARC326,100,BEN316
381,ARC326,709,BEN316
381,ARC326,721,BEN316
381,ARC326,467,BEN316
381,ARC326,476,BEN316
475,ARC326,467,BEN316
475,ARC326,709,BEN316
478,ARC326,100,BEN316
478,ARC326,709,BEN316
478,ARC326,467,BEN316
478,ARC326,476,BEN316
951,ARC326,100,BEN316
951,ARC326,709,BEN316
951,ARC326,467,BEN316
951,ARC326,476,BEN316
100,BEN316,1440,BEN315
100,BEN316,1123,BEN315
100,BEN316,711,BLD304
100,BEN316,712,BLD304
100,BEN316,1421,BLD304
100,BEN316,943,BEN315
100,BEN316,1233,BEN312
100,BEN316,341,BEN315
467,BEN316,1440,BEN315
467,BEN316,1123,BEN315
467,BEN316,711,BLD304
467,BEN316,712,BLD304
467,BEN316,1421,BLD304
467,BEN316,943,BEN315
467,BEN316,1233,BEN312
467,BEN316,341,BEN315
476,BEN316,1440,BEN315
476,BEN316,1123,BEN315
476,BEN316,711,BLD304
476,BEN316,712,BLD304
476,BEN316,1421,BLD304
476,BEN316,943,BEN315
476,BEN316,1233,BEN312
476,BEN316,341,BEN315
709,BEN316,1440,BEN315
709,BEN316,1123,BEN315
709,BEN316,711,BLD304
709,BEN316,712,BLD304
709,BEN316,1421,BLD304
709,BEN316,943,BEN315
709,BEN316,1233,BEN312
709,BEN316,341,BEN315
721,BEN316,1440,BEN315
721,BEN316,1123,BEN315
721,BEN316,711,BLD304
721,BEN316,712,BLD304
721,BEN316,1421,BLD304
721,BEN316,943,BEN315
721,BEN316,341,BEN315
23,ART502,519,ART501
23,ART502,527,ART501
23,ART502,528,ART501
23,ART502,529,ART501
23,ART502,504,ART501
23,ART502,505,ART501
27,ENE706,485,ENE703
27,ENE706,938,ENE711
27,ENE706,492,ENE703
27,ENE706,1484,ENE711
27,ENE706,635,ENE700
27,ENE706,636,ENE700
27,ENE706,222,ENE705
27,ENE706,223,ENE705
222,ENE705,485,ENE703
222,ENE705,938,ENE711
222,ENE705,492,ENE703
222,ENE705,1484,ENE711
222,ENE705,636,ENE700
223,ENE705,485,ENE703
223,ENE705,635,ENE700
223,ENE705,938,ENE711
223,ENE705,492,ENE703
223,ENE705,1484,ENE711
635,ENE700,938,ENE711
635,ENE700,1484,ENE711
636,ENE700,938,ENE711
636,ENE700,1484,ENE711
29,FIN508,1840,FIN505
29,FIN508,853,FIN505
853,FIN505,865,FIN508
853,FIN505,1832,FIN507
853,FIN505,1835,FIN507
853,FIN505,1556,FIN507
853,FIN505,1557,FIN507
853,FIN505,1652,FIN507
853,FIN505,1847,FIN508
853,FIN505,1849,FIN508
853,FIN505,1564,FIN508
853,FIN505,1565,FIN508
1840,FIN505,865,FIN508
1840,FIN505,1832,FIN507
1840,FIN505,1835,FIN507
1840,FIN505,1556,FIN507
1840,FIN505,1557,FIN507
1840,FIN505,1652,FIN507
1840,FIN505,1847,FIN508
1840,FIN505,1849,FIN508
1840,FIN505,1564,FIN508
1840,FIN505,1565,FIN508
1556,FIN507,1285,FIN505
1556,FIN507,1286,FIN505
1557,FIN507,1285,FIN505
1557,FIN507,1286,FIN505
1564,FIN508,1652,FIN507
1565,FIN508,1652,FIN507
1652,FIN507,1847,FIN508
1652,FIN507,1849,FIN508
1832,FIN507,1285,FIN505
1832,FIN507,1286,FIN505
1835,FIN507,1285,FIN505
1835,FIN507,1286,FIN505
30,BEN703,88,BEN700
30,BEN703,1185,BEN702
88,BEN700,1185,BEN702
35,EEE209,1382,EEE207
1382,EEE207,1385,EEE209
1382,EEE207,1387,EEE209
1382,EEE207,1268,EEE209
1382,EEE207,1688,EEE209
1382,EEE207,601,EEE209
1382,EEE207,156,EEE209
36,OTH803,314,RAD810
36,OTH803,605,NUR878
36,OTH803,318,RAD810
605,NUR878,786,OTH803
605,NUR878,566,NUR836
605,NUR878,1007,OTH803
786,OTH803,265,RAD815
786,OTH803,266,RAD815
786,OTH803,267,RAD815
786,OTH803,332,RAD809
786,OTH803,269,RAD815
786,OTH803,333,RAD809
786,OTH803,334,RAD809
786,OTH803,335,RAD809
786,OTH803,336,RAD809
786,OTH803,306,RAD814
786,OTH803,307,RAD814
786,OTH803,308,RAD814
786,OTH803,566,NUR836
786,OTH803,1400,OTH804
786,OTH803,2040,NUR870
786,OTH803,394,RAD815
1007,OTH803,314,RAD810
1007,OTH803,318,RAD810
2040,NUR870,565,NUR836
2040,NUR870,566,NUR836
566,NUR836,1160,NUR883
265,RAD815,332,RAD809
265,RAD815,333,RAD809
265,RAD815,334,RAD809
265,RAD815,335,RAD809
265,RAD815,336,RAD809
265,RAD815,306,RAD814
265,RAD815,307,RAD814
265,RAD815,308,RAD814
306,RAD814,266,RAD815
306,RAD814,267,RAD815
306,RAD814,332,RAD809
306,RAD814,269,RAD815
306,RAD814,333,RAD809
306,RAD814,334,RAD809
306,RAD814,335,RAD809
306,RAD814,336,RAD809
306,RAD814,394,RAD815
307,RAD814,266,RAD815
307,RAD814,267,RAD815
307,RAD814,332,RAD809
307,RAD814,269,RAD815
307,RAD814,333,RAD809
307,RAD814,334,RAD809
307,RAD814,335,RAD809
307,RAD814,336,RAD809
307,RAD814,394,RAD815
308,RAD814,266,RAD815
308,RAD814,267,RAD815
308,RAD814,332,RAD809
308,RAD814,269,RAD815
308,RAD814,333,RAD809
308,RAD814,334,RAD809
308,RAD814,335,RAD809
308,RAD814,336,RAD809
308,RAD814,394,RAD815
332,RAD809,266,RAD815
332,RAD809,267,RAD815
332,RAD809,394,RAD815
332,RAD809,269,RAD815
333,RAD809,266,RAD815
333,RAD809,267,RAD815
333,RAD809,394,RAD815
333,RAD809,269,RAD815
334,RAD809,266,RAD815
334,RAD809,267,RAD815
334,RAD809,394,RAD815
334,RAD809,269,RAD815
335,RAD809,266,RAD815
335,RAD809,267,RAD815
335,RAD809,394,RAD815
335,RAD809,269,RAD815
336,RAD809,266,RAD815
336,RAD809,267,RAD815
336,RAD809,394,RAD815
336,RAD809,269,RAD815
37,LAW313,515,DES348
37,LAW313,517,DES349
37,LAW313,1679,POL320
37,LAW313,1940,TDF303
37,LAW313,1813,CMM374
37,LAW313,413,PHT308
37,LAW313,414,PHT307
37,LAW313,1567,SOC308
37,LAW313,40,AAD333
37,LAW313,41,AAD331
37,LAW313,424,VIC316
37,LAW313,427,VIC315
37,LAW313,428,VIC316
37,LAW313,45,TDF304
37,LAW313,1449,DES318
37,LAW313,1450,LAW311
37,LAW313,1451,LAW311
37,LAW313,1065,LAW322
37,LAW313,818,PUP310
37,LAW313,436,PHT307
37,LAW313,437,PHT307
37,LAW313,317,CMM386
37,LAW313,1597,POL320
37,LAW313,1853,POL331
37,LAW313,964,TDF303
37,LAW313,965,TDF303
37,LAW313,1093,CMM318
37,LAW313,1094,CMM318
37,LAW313,1095,LAW311
37,LAW313,1222,CMM322
37,LAW313,1221,PUP310
37,LAW313,1611,ART309
37,LAW313,204,UXD303
37,LAW313,205,UXD304
37,LAW313,210,DES336
37,LAW313,212,DES333
37,LAW313,596,PUP357
37,LAW313,854,PUP357
37,LAW313,855,SOC308
37,LAW313,986,LAW334
37,LAW313,94,SOC324
37,LAW313,1631,LAW311
37,LAW313,1248,SOC308
37,LAW313,745,CMM375
37,LAW313,1513,LAW334
37,LAW313,377,CMM315
37,LAW313,1776,ART309
37,LAW313,1522,LAW334
37,LAW313,499,ART306
37,LAW313,500,ART306
37,LAW313,501,ART306
37,LAW313,502,ART306
37,LAW313,503,ART306
37,LAW313,1780,CMM349
37,LAW313,889,SOC308
37,LAW313,506,ART306
37,LAW313,507,ART306
37,LAW313,508,ART306
37,LAW313,509,ART306
37,LAW313,125,CMM354
37,LAW313,511,DES349
40,AAD333,385,TDF304
40,AAD333,515,DES348
40,AAD333,517,DES349
40,AAD333,1679,POL320
40,AAD333,1940,TDF303
40,AAD333,1813,CMM374
